class	id	name	speciesType	compartment	positionToCompartment	included	quantity type	initialQuantity	substanceUnits	hasOnlySubstanceUnits	b.c.	constants
COMPLEX	s8778	Glc7/Bud14		c1	inside	s8778(s8779 s8780)	Amount	0		FALSE	FALSE	FALSE
PROTEIN	s8783	Sfp1		c1	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s8323	Snf3		c1	outerSurface		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s8784	Dip5		c1	insideOfMembrane		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s8785	Lsp1		c1	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s8786	Pil1		c1	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s8787	Pil1		c1	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s8433	Lsp1		c1	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s8791	Ysr3		c5	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s8792	Lcb3		c5	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s8793	Orm1		c5	transmembrane		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s8794	Lcb2		c5	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s8795	Lcb1		c5	inside		Amount	0		FALSE	FALSE	FALSE
SIMPLE_MOLECULE	s8383	sphingolipid long-chain base phosphate		c5	inside		Amount	0		FALSE	FALSE	FALSE
SIMPLE_MOLECULE	s8796	sphingolipid long-chain base		c5	inside		Amount	0		FALSE	FALSE	FALSE
DRUG	s8797	Myriocin		c5	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s8798	Orm1		c5	transmembrane		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s8799	Tsc10		c5	inside		Amount	0		FALSE	FALSE	FALSE
SIMPLE_MOLECULE	s8392	3-ketodihydrosphingosine		c5	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s8800	Dpl1		c5	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s8801	Lcb5		c5	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s8802	Lcb4		c5	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s8803	Orm2		c5	transmembrane		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s8399	Tsc3		c5	inside		Amount	0		FALSE	FALSE	FALSE
SIMPLE_MOLECULE	s8391	palmitoyl-CoA		c5	inside		Amount	0		FALSE	FALSE	FALSE
SIMPLE_MOLECULE	s8390	L-serine		c5	inside		Amount	0		FALSE	FALSE	FALSE
DEGRADED	s8804	sa944_degraded		c5	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s8805	Orm2		c5	transmembrane		Amount	0		FALSE	FALSE	FALSE
COMPLEX	s7101	Lsp1/Pil1		c1	inside	s7101(s8435 s8436)	Amount	0		FALSE	FALSE	FALSE
COMPLEX	s8739	Pkh2/Lsp1/Pil1		c1	inside	s8739(s8735(s8737 s8738) s8736)	Amount	0		FALSE	FALSE	FALSE
COMPLEX	s8806	Pkh1/Lsp1/Pil1		c1	inside	s8806(s8434(s8810 s8811) s8818)	Amount	0		FALSE	FALSE	FALSE
COMPLEX	s8807	Lcb1/Lcb2/Orm1		c5	inside	s8807(s8812(s8409 s8819) s8820)	Amount	0		FALSE	FALSE	FALSE
COMPLEX	s8808	Lcb1/Lcb2		c5	inside	s8808(s8525 s8398)	Amount	0		FALSE	FALSE	FALSE
COMPLEX	s8402	Lcb1/Lcb2/Orm2		c5	inside	s8402(s8403(s8815 s8816) s8401)	Amount	0		FALSE	FALSE	FALSE
PROTEIN	s138	Ypk1		c1	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s6452	Ypk1		c1	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s8790	Ypk1		c1	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s135	Ypk2		c1	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s139	Ypk2		c1	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s6451	Ypk2		c1	inside		Amount	0		FALSE	FALSE	FALSE
COMPLEX	s41	TORC2		c1	transmembrane	s41(s42 s43 s44 s45 s46 s47 s48)	Amount	0		FALSE	FALSE	FALSE
COMPLEX	s7079	"PI4,5P2/Slm1/Slm2/TORC2"		c1	transmembrane	s7079(s7077(s7056 s7057) s6487(s7049 s7050 s7051 s7052 s7053 s7054 s7055))	Amount	0		FALSE	FALSE	FALSE
COMPLEX	s7085	Slm1/Slm2		c1	innerSurface	s7085(s51 s8821)	Amount	0		FALSE	FALSE	FALSE
COMPLEX	s7082	"PI4,5P2/Slm1/Slm2/TORC2"		c1	transmembrane	s7082(s7080(s7039 s7040) s121(s7042 s7043 s7044 s7045 s7046 s7047 s7048))	Amount	0		FALSE	FALSE	FALSE
PROTEIN	s8825	Dot6		c1	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s8826	Stb3		c1	inside		Amount	0		FALSE	FALSE	FALSE
SIMPLE_MOLECULE	s85	PI4P		c1	insideOfMembrane		Amount	0		FALSE	FALSE	FALSE
SIMPLE_MOLECULE	s8827	PI		c1	insideOfMembrane		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s8828	Mss4		c1	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s6219	Mss4		c1	innerSurface		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s8829	Sfk1		c1	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s8830	Stt4		c1	inside		Amount	0		FALSE	FALSE	FALSE
SIMPLE_MOLECULE	s16	"PI4,5P2"		c1	insideOfMembrane		Amount	0		FALSE	FALSE	FALSE
COMPLEX	s7088	Sfk1/Stt4		c1	inside	s7088(s94 s8831)	Amount	0		FALSE	FALSE	FALSE
PROTEIN	s8840	Ira1		c1	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s8841	Stb3		c1	inside		Amount	0		FALSE	FALSE	FALSE
SIMPLE_MOLECULE	s383	"fructose 1,6-biphosphate"		c1	inside		Amount	0		FALSE	FALSE	FALSE
SIMPLE_MOLECULE	s380	fructose 6-phosphate		c1	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s8842	Fbp1		c1	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s382	Pgi1		c1	inside		Amount	0		FALSE	FALSE	FALSE
COMPLEX	s8843	PFK		c1	inside	s8843(s384 s385)	Amount	0		FALSE	FALSE	FALSE
COMPLEX	s8851	Tap42/TORC1		c1	transmembrane	s8851(s8852(s8854 s8855 s8856 s8857) s8853)	Amount	0		FALSE	FALSE	FALSE
ION	s8858	NH4+		default	inside		Amount	0		FALSE	FALSE	FALSE
ION	s8859	NH4+		c1	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s8860	Mep1		c1	insideOfMembrane		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s8861	Mep3		c1	innerSurface		Amount	0		FALSE	FALSE	FALSE
SIMPLE_MOLECULE	s550	L-glutamate		c1	inside		Amount	0		FALSE	FALSE	FALSE
SIMPLE_MOLECULE	s552	NH3		c1	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s556	Gln1		c1	inside		Amount	0		FALSE	FALSE	FALSE
SIMPLE_MOLECULE	s555	L-glutamine		c1	inside		Amount	0		FALSE	FALSE	FALSE
ION	s7372	H+		c1	inside		Amount	0		FALSE	FALSE	FALSE
SIMPLE_MOLECULE	s8862	2-oxoglutarate		c1	inside		Amount	0		FALSE	FALSE	FALSE
SIMPLE_MOLECULE	s8863	NADH		c1	inside		Amount	0		FALSE	FALSE	FALSE
SIMPLE_MOLECULE	s8864	NAD		c1	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s8865	Gdh2		c1	inside		Amount	0		FALSE	FALSE	FALSE
SIMPLE_MOLECULE	s8866	Galactose		default	inside		Amount	0		FALSE	FALSE	FALSE
COMPLEX	s8867	Bmh2/Yak1		c1	inside	s8867(s8333 s8338)	Amount	0		FALSE	FALSE	FALSE
PROTEIN	s8868	Mks1		c1	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s8870	Igo1		c2	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s8871	Igo2		c2	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s8872	Igo1		c2	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s8873	Igo2		c2	inside		Amount	0		FALSE	FALSE	FALSE
