class	id	name	speciesType	compartment	positionToCompartment	included	quantity type	initialQuantity	substanceUnits	hasOnlySubstanceUnits	b.c.	constants	MIRIAM[relation]	MIRIAM[datatype]	MIRIAM[id]
PROTEIN	s7108	Fre7		c1	transmembrane		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000005512
PROTEIN	s7323	Ftr1		c2	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000000947
PROTEIN	s7091	Fus1		c1	transmembrane		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000000532
PROTEIN	s553	Gdh1		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000005902
PROTEIN	s202	Gdh2		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000002374
PROTEIN	s554	Gdh3		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000000058
PROTEIN	s556	Gln1		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000006239
PROTEIN	s557	Glt1		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000002330
PROTEIN	s7440	Grx3		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000002505
PROTEIN	s620	Grx4		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000000976
PROTEIN	s559	Hmx1		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000004195
PROTEIN	s82	Hog1		c4	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000004103
PROTEIN	s6990	Hog1		c4	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000004103
PROTEIN	s7434	Hog1		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000004103
PROTEIN	s7435	Hog1		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000004103
PROTEIN	s5014	Hrr25		c4	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000006125
PROTEIN	s6984	Hsl1		c4	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000001584
PROTEIN	s6530	Hsl1		c4	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000001584
PROTEIN	s6531	Hsl1		c4	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000001584
PROTEIN	s6532	Hsl7		c4	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000000337
PROTEIN	s6533	Hsl7		c4	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000000337
PROTEIN	s626	Isd11		c13	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000007237
PROTEIN	s7393	Mam3		c3	transmembrane		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000001332
PROTEIN	s6614	Mbp1		c4	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000002214
PROTEIN	s6565	Mck1		c4	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000005251
PROTEIN	s6528	Met30		c4	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000001308
PROTEIN	s58	Met4		c4	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000005047
PROTEIN	s61	Met4		c4	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000005047
PROTEIN	s462	Mid1		c1	transmembrane		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000005235
PROTEIN	s6820	Pah1		c4	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000004775
PROTEIN	s7367	Mnr2		c3	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000001547
PROTEIN	s7361	Mrs2		c13	transmembrane		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000005861
PROTEIN	s175	Mrs3		c13	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000003669
PROTEIN	s174	Mrs4		c13	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000001760
PROTEIN	s6992	Msn2		c4	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000004640
PROTEIN	s6885	Msn4		c4	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000001545
PROTEIN	s6443	Msn5		c4	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000002743
PROTEIN	s7387	Mtm1		c13	innerSurface		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000003489
PROTEIN	s649	Nbp35		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000003059
PROTEIN	s625	Nfs1		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000000522
PROTEIN	s6442	Nmd5		c4	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000003893
PROTEIN	s3	Pbs2		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000003664
PROTEIN	s7013	Pbs2		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000003664
PROTEIN	s80	Pho84		c1	transmembrane		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000004592
PROTEIN	s7101	Pmc1		c3	transmembrane		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000002974
PROTEIN	s7102	Pmr1		c14	transmembrane		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000003135
PROTEIN	s7098	Pmr1		c2	transmembrane		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000003135
PROTEIN	s7384	Pmr1		c14	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000003135
PROTEIN	s31	Rap1		c4	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000005160
PROTEIN	s7191	Rcn1		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000001642
PROTEIN	s622	Rim2		c13	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000000396
PROTEIN	s6522	Rpn4		c4	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000002178
PROTEIN	s7225	Sco1		c13	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000000241
PROTEIN	s81	Sho1		c1	transmembrane		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000000920
PROTEIN	s6507	Skn7		c4	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000001249
PROTEIN	s6612	Skn7		c4	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000001249
PROTEIN	s7004	Sln1		c1	transmembrane		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000001409
PROTEIN	s7005	Sln1		c1	transmembrane		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000001409
PROTEIN	s7006	Sln1		c1	transmembrane		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000001409
PROTEIN	s7020	Slt2		c4	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000001072
PROTEIN	s7436	Slt2		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000001072
PROTEIN	s155	Smf3		c3	transmembrane		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000004024
PROTEIN	s7212	Sod1		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000003865
PROTEIN	s7386	Sod2		c13	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000001050
PROTEIN	s7104	Spf1		c14	transmembrane		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000000757
PROTEIN	s7099	Spf1		c2	transmembrane		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000000757
PROTEIN	s7009	Ssk1		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000003996
PROTEIN	s7010	Ssk1		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000003996
PROTEIN	s7011	Ssk2		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000000669
PROTEIN	s7012	Ssk22		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000000669
PROTEIN	s6509	Swe1		c4	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000003723
PROTEIN	s6932	Swe1		c4	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000003723
PROTEIN	s6616	Swi4		c4	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000000913
PROTEIN	s762	Swi6		c4	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000004172
PROTEIN	s6435	Tpk1		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000003700
PROTEIN	s7094	Vcx1		c3	transmembrane		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000002286
PROTEIN	s180	Vhr1		c4	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000001318
PROTEIN	s183	Vht1		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000003297
PROTEIN	s6579	Yap1		c4	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000001204
PROTEIN	s6580	Yap1		c4	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000001204
PROTEIN	s154	Yap5		c4	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000001457
PROTEIN	s627	Yfh1		c13	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000002278
PROTEIN	s6989	Ypd1		c4	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000002394
PROTEIN	s7007	Ypd1		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000002394
PROTEIN	s7421	Ypd1		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000002394
PROTEIN	s7096	Yvc1		c3	transmembrane		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000005613
PROTEIN	s7953	Zap1		c4	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000003592
PROTEIN	s6516	Zds1		c4	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000004886
PROTEIN	s16	Zrc1		c3	transmembrane		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000004856
PROTEIN	s4	Zrt1		c1	transmembrane		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000003224
PROTEIN	s5	Zrt2		c1	transmembrane		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000004120
PROTEIN	s18	Zrt3		c3	transmembrane		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000001658
PROTEIN	s1455	Cch1		c1	transmembrane					FALSE	FALSE	FALSE	bqmodel:is	SGD	S000003449
PROTEIN	s1459	Mid1		c1	transmembrane					FALSE	FALSE	FALSE	bqmodel:is	SGD	S000005235
PROTEIN	s7092	Fus2		c1	transmembrane					FALSE	FALSE	FALSE	bqmodel:is	SGD	S000004845
PROTEIN	s7093	Rvs161		c1	transmembrane					FALSE	FALSE	FALSE	bqmodel:is	SGD	S000000602
PROTEIN	s7958	Mac1		c4	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000004623
PROTEIN	s7959	Cup2		c4	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000003134
PROTEIN	s7960	Aft1		c4	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000003039
PROTEIN	s7976	Hap1		c4	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000004246
PROTEIN	s7980	Nfs1		c13	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000000522
PROTEIN	s8000	Ppz1		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000004478
PROTEIN	s8001	Ppz2		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000002844
PROTEIN	s8002	Sis2		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000001780
PROTEIN	s8003	Trk2		c1	transmembrane		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000001758
PROTEIN	s8004	Trk1		c1	transmembrane		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000003665
PROTEIN	s8005	Trk1		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000003665
PROTEIN	s8006	Sat4		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000000601
PROTEIN	s8007	Hal5		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000003701
PROTEIN	s8012	Sky1		c1	transmembrane		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000004829
PROTEIN	s8015	Tok1		c1	transmembrane		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000003629
PROTEIN	s8016	Mdm38		c13	transmembrane		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000005387
PROTEIN	s8017	Ylh47		c13	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000006329
PROTEIN	s8021	Vnx1		c3	transmembrane		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000005265
PROTEIN	s8023	Vhc1		c3	transmembrane		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000000439
PROTEIN	s8025	Nhx1		c24	transmembrane		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000002864
PROTEIN	s8026	Kha1		c14	transmembrane		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000003630
PROTEIN	s8029	Pho89		c1	transmembrane		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000000500
PROTEIN	s6986	Ena1		c1	transmembrane		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000002447
PROTEIN	s6988	Ena2		c1	transmembrane		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000002446
PROTEIN	s6991	Ena5		c1	transmembrane		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000002445
PROTEIN	s8036	Nha1		c1	transmembrane		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000004128
PROTEIN	s8037	Pma1		c1	transmembrane		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000002976
PROTEIN	s8038	Pma2		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000005957
PROTEIN	s1	Pma1		c1	transmembrane		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000002976
PROTEIN	s8041	Ptk2		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000003820
PROTEIN	s8042	Hrk1		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000005793
PROTEIN	s8043	Glc7		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000000935
PROTEIN	s8047	Avt1		c3	transmembrane		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000003761
PROTEIN	s8048	Avt3		c3	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000001629
PROTEIN	s8049	Avt4		c3	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000005045
PROTEIN	s8050	Avt6		c3	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000000921
PROTEIN	s62	Ycf1		c3	transmembrane		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000002542
PROTEIN	s8182	Pad1		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000002946
PROTEIN	s8184	Pdr12		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000005979
PROTEIN	s8189	War1		c4	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000004541
PROTEIN	s8228	Fet3		c2	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000004662
PROTEIN	s8230	Cox1		c13	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000000943
PROTEIN	s8231	Cox2		c13	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000001158
PROTEIN	s8232	Cox17		c13	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000003932
PROTEIN	s8240	Msb2		c1	transmembrane		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000003246
PROTEIN	s8241	Hkr1		c1	transmembrane		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000002828
PROTEIN	s8261	Pho4		c4	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000001930
PROTEIN	s8262	Spt7		c4	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000000285
PROTEIN	s8307	Dip5		c1	transmembrane		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000006186
PROTEIN	s8319	Gsp2		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000005711
PROTEIN	s8320	Nmd5		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000003893
PROTEIN	s6782	Gsp1		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000004284
PROTEIN	s8321	Ptc1		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000002164
PROTEIN	s6109	Nbp2		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000002569
PROTEIN	s8322	Ptp3		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000000877
PROTEIN	s8323	Msn2		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000004640
PROTEIN	s6572	Hot1		c4	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000001567
PROTEIN	s8325	Ptp2		c4	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000005734
PROTEIN	s6105	Crm1		c4	innerSurface		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000003450
PROTEIN	s8340	Pmr1		c3	transmembrane		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000003135
PROTEIN	s6924	Frt1		c2	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000005851
PROTEIN	s8341	Frt1		c2	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000005851
PROTEIN	s6915	Frt2		c2	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000000026
PROTEIN	s8345	Frt2		c2	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000000026
PROTEIN	s8362	Smf1		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000005482
PROTEIN	s8363	Smf2		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000001092
PROTEIN	s8365	Smf2		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000001092
PROTEIN	s7988	Ktr1		c14	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000005625
PROTEIN	s8371	Rim8		c14	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000003013
PROTEIN	s628	Isu1		c13	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000006056
PROTEIN	s629	Isu2		c13	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000005752
PROTEIN	s8545	Cia1		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000002675
PROTEIN	s8546	Nar1		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000005184
PROTEIN	s8370	Smf2		c13	transmembrane		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000001092
PROTEIN	s8574	Smf2		c24	innerSurface		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000001092
PROTEIN	s8584	Ccc1		c3	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000004210
PROTEIN	s7391	Per1		c3	transmembrane		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000000640
PROTEIN	s8645	Ccc1		c3	transmembrane		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000004210
PROTEIN	s6649	Ste20		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000000999
PROTEIN	s6822	Bem3		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000006036
PROTEIN	s6823	Rga1		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000005653
PROTEIN	s6824	Rga2		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000002787
PROTEIN	s6825	Cdc24		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000000039
PROTEIN	s8682	Arn2		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000001039
PROTEIN	s8724	Zrg17		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000005322
PROTEIN	s8725	Msc2		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000002613
PROTEIN	s8726	Fet5		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000001853
PROTEIN	s8727	Fth1		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000000411
PROTEIN	s6826	Ptc2		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000000891
PROTEIN	s6827	Ptc3		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000000152
PROTEIN	s8732	Sho1		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000000920
PROTEIN	s6704	Sgd1		c4	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000004328
PROTEIN	s6705	Plc1		c4	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000006189
PROTEIN	s8788	Msn1		c4	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000005476
PROTEIN	s8791	Smp1		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000000386
PROTEIN	s8796	Pnc1		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000003005
PROTEIN	s8799	Sir2		c4	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000002200
PROTEIN	s8864	Msn4		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000001545
PROTEIN	s8868	Ptp2		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000005734
PROTEIN	s8869	Msn2		c4	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000004640
PROTEIN	s8870	Msn4		c4	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000001545
PROTEIN	s8880	Hsl1		c4	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000001584
PROTEIN	s8884	Smp1		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000000386
PROTEIN	s8888	Smp1		c4	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000000386
PROTEIN	s6666	Plc1		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000006189
PROTEIN	s8899	Gpr1		c1	transmembrane		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000002193
PROTEIN	s8946	Rck2		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000004238
PROTEIN	s6101	Rck2		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000004238
PROTEIN	s8947	Cad1		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000002831
PROTEIN	s8948	Cad1		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000002831
PROTEIN	s8949	Zrc1		c3	transmembrane		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000004856
PROTEIN	s8950	Cad1		c4	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000002831
PROTEIN	s8951	Pnc1		c4	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000003005
PROTEIN	s8679	Msn2		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000004640
PROTEIN	s8680	Msn4		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000001545
PROTEIN	s8963	Bmh2		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000002506
PROTEIN	s7044	Rim101 C terminal		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000001019
PROTEIN	s8972	Rim101		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000001019
PROTEIN	s7026	Rim13		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000004763
PROTEIN	s8973	Rim20		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000005801
PROTEIN	s51	cleaved Rim101		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000001019
PROTEIN	s8974	Snf7		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000004015
PROTEIN	s8975	Rsp5		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000000927
PROTEIN	s9079	Did4		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000001485
PROTEIN	s9083	Vps20		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000004682
PROTEIN	s9084	Vps24		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000001524
PROTEIN	s9171	cleaved Rim101		c4	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000001019
PROTEIN	s9189	Dfg16		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000005556
PROTEIN	s9190	Rim8		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000003013
PROTEIN	s9191	Rim9		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000004667
PROTEIN	s9192	Rim21		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000005238
PROTEIN	s9196	Nrg1		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000002450
